dataset_name,task_type,coreset_method,coreset_size,roc_auc,precision,recall,f1_score,baseline_roc_auc,performance_gain
EntrepreneurialStudents.csv,Binary Classification,Stratified,35,0.7735042735042735,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.8418803418803419,-0.068376068
EntrepreneurialStudents.csv,Binary Classification,Kmeans,8,0.7029914529914529,0.5,0.16666666666666666,0.25,0.8418803418803419,-0.138888889
EntrepreneurialStudents.csv,Binary Classification,Uncertainty,17,0.5491452991452991,0.38461538461538464,0.2777777777777778,0.3225806451612903,0.8418803418803419,-0.292735043
EntrepreneurialStudents.csv,Binary Classification,Importance,17,0.7756410256410257,0.6363636363636364,0.3888888888888889,0.4827586206896552,0.8418803418803419,-0.066239316
EntrepreneurialStudents.csv,Binary Classification,Reservoir,35,0.9102564102564102,0.7894736842105263,0.8333333333333334,0.8108108108108109,0.8418803418803419,0.068376068
EntrepreneurialStudents.csv,Binary Classification,Gradient,16,0.829059829,0.6086956521739131,0.7777777777777778,0.6829268292682927,0.8418803418803419,-0.012820513
EntrepreneurialStudents.csv,Binary Classification,Clustering,8,0.5662393162393162,0.42857142857142855,0.5,0.46153846153846156,0.8418803418803419,-0.275641026
heart_failure_clinical_records_dataset.csv,Binary Classification,None,239,0.8600770218228498,0.7857142857142857,0.5789473684210527,0.6666666666666666,0.8600770218228498,0
heart_failure_clinical_records_dataset.csv,Binary Classification,Random,47,0.8087291399229781,0.8,0.42105263157894735,0.5517241379310345,0.8600770218228498,-0.051347882
heart_failure_clinical_records_dataset.csv,Binary Classification,Stratified,47,0.7958921694480102,0.5833333333333334,0.3684210526315789,0.45161290322580644,0.8600770218228498,-0.064184852
heart_failure_clinical_records_dataset.csv,Binary Classification,Kmeans,11,0.7715019255455713,0.6,0.15789473684210525,0.25,0.8600770218228498,-0.088575096
heart_failure_clinical_records_dataset.csv,Binary Classification,Uncertainty,23,0.6752246469833119,0.4583333333333333,0.5789473684210527,0.5116279069767442,0.8600770218228498,-0.184852375
heart_failure_clinical_records_dataset.csv,Binary Classification,Importance,23,0.8189987163029524,0.8,0.21052631578947367,0.3333333333333333,0.8600770218228498,-0.041078306
heart_failure_clinical_records_dataset.csv,Binary Classification,Reservoir,47,0.7997432605905006,0.7222222222222222,0.6842105263157895,0.7027027027027027,0.8600770218228498,-0.060333761
heart_failure_clinical_records_dataset.csv,Binary Classification,Gradient,22,0.889602054,0.7272727272727273,0.42105263157894735,0.5333333333333333,0.8600770218228498,0.029525032092426184
heart_failure_clinical_records_dataset.csv,Binary Classification,Clustering,11,0.7124518613607189,0.4,0.42105263157894735,0.41025641025641024,0.8600770218228498,-0.14762516
citrus.csv,Binary Classification,None,8000,0.9857039999999999,0.9482233502538071,0.934,0.9410579345088161,0.9857039999999999,0
citrus.csv,Binary Classification,Random,1600,0.982429,0.9381338742393509,0.925,0.9315206445115811,0.9857039999999999,-0.003275
citrus.csv,Binary Classification,Stratified,1600,0.982762,0.9409368635437881,0.924,0.9323915237134208,0.9857039999999999,-0.002942
citrus.csv,Binary Classification,Kmeans,400,0.9812719999999999,0.9326633165829146,0.928,0.9303258145363409,0.9857039999999999,-0.004432
citrus.csv,Binary Classification,Uncertainty,800,0.958362,0.9818941504178273,0.705,0.8207217694994179,0.9857039999999999,-0.027342
citrus.csv,Binary Classification,Importance,800,0.98175,0.940996948,0.925,0.9329299041855774,0.9857039999999999,-0.003954
citrus.csv,Binary Classification,Reservoir,1600,0.9825929999999999,0.948559671,0.922,0.9350912778904665,0.9857039999999999,-0.003111
citrus.csv,Binary Classification,Gradient,800,0.9814499999999999,0.92992993,0.929,0.9294647323661831,0.9857039999999999,-0.004254
citrus.csv,Binary Classification,Clustering,400,0.9804350000000001,0.9378185524974516,0.92,0.9288238263503281,0.9857039999999999,-0.005269
age_predictions_cleaned.csv,Binary Classification,None,2819,0.7693873937677054,0.7236024844720497,0.6619318181818182,0.6913946587537092,0.7693873937677054,0
age_predictions_cleaned.csv,Binary Classification,Random,563,0.7681077774916302,0.7177914110429447,0.6647727272727273,0.6902654867256637,0.7693873937677054,-0.001279616
age_predictions_cleaned.csv,Binary Classification,Stratified,563,0.7703289981972702,0.7242424242424242,0.6789772727272727,0.7008797653958945,0.7693873937677054,0.000941604
age_predictions_cleaned.csv,Binary Classification,Kmeans,140,0.7429419907288181,0.7003257328990228,0.6107954545454546,0.6525037936267072,0.7693873937677054,-0.026445403
age_predictions_cleaned.csv,Binary Classification,Uncertainty,281,0.30635945145506055,0.375886525,0.45170454545454547,0.4103225806451613,0.7693873937677054,-0.463027942
age_predictions_cleaned.csv,Binary Classification,Importance,281,0.7631019830028328,0.6962750716332379,0.6903409090909091,0.6932952924393724,0.7693873937677054,-0.006285411
age_predictions_cleaned.csv,Binary Classification,Reservoir,563,0.7707072495493175,0.7346278317152104,0.6448863636363636,0.686838124,0.7693873937677054,0.001319856
age_predictions_cleaned.csv,Binary Classification,Gradient,280,0.7722846381663662,0.745819398,0.6335227272727273,0.685099846,0.7693873937677054,0.002897244
age_predictions_cleaned.csv,Binary Classification,Clustering,140,0.7618465104300798,0.6715328467153284,0.7840909090909091,0.7234600262123198,0.7693873937677054,-0.007540883
